Run,Method,Image,SSIM,MSE
1,Content-Aware Resize,complex_image_31.jpg,0.9908123826033761,2.253795329305796
1,Content-Aware Resize,complex_image_25.jpg,0.9927287830399537,2.228177253536245
1,Content-Aware Resize,complex_image_24.jpg,0.9927244521863126,1.5451892800193772
1,Content-Aware Resize,complex_image_30.jpg,0.9962498333718165,1.2157298894459014
1,Content-Aware Resize,complex_image_18.jpg,0.994775945155805,1.5782690915882613
1,Content-Aware Resize,complex_image_43.jpg,0.9920079118491637,2.9625771158665897
1,Content-Aware Resize,complex_image_42.jpg,0.997379528919507,0.864380448940398
1,Content-Aware Resize,complex_image_40.jpg,0.9904074728866576,2.329169385662347
1,Content-Aware Resize,complex_image_8.jpg,0.9923004293989415,1.5389506389506389
1,Content-Aware Resize,complex_image_9.jpg,0.9961839559989634,0.9514022834743654
1,Content-Aware Resize,complex_image_41.jpg,0.9960710348776134,1.2979497571840655
1,Content-Aware Resize,complex_image_45.jpg,0.987815858257672,2.887166049995921
1,Content-Aware Resize,complex_image_50.jpg,0.9951937188099531,1.1353734439834025
1,Content-Aware Resize,complex_image_44.jpg,0.9939895044602141,1.4039559316155061
1,Content-Aware Resize,complex_image_46.jpg,0.9954515523827737,1.6335303558751813
1,Content-Aware Resize,complex_image_47.jpg,0.9962382509235416,1.330558295718371
1,Content-Aware Resize,complex_image_2.jpg,0.9971724539795944,1.0665268287955252
1,Content-Aware Resize,complex_image_3.jpg,0.994173882729545,1.3947729371140678
1,Content-Aware Resize,complex_image_49.jpg,0.9936791047074878,0.912980075850649
1,Content-Aware Resize,complex_image_1.jpg,0.9925015638851403,2.667938427436377
1,Content-Aware Resize,complex_image_48.jpg,0.9940751032417414,2.45001143902997
1,Content-Aware Resize,complex_image_4.jpg,0.9909384908631824,2.4208782580385697
1,Content-Aware Resize,complex_image_5.jpg,0.9946728465381767,1.306572024274532
1,Content-Aware Resize,complex_image_7.jpg,0.9922546662910586,2.1229476405946994
1,Content-Aware Resize,complex_image_6.jpg,0.9939122213802398,1.450841014466244
1,Content-Aware Resize,complex_image_15.jpg,0.9933510051363826,2.3814578295547153
1,Content-Aware Resize,complex_image_29.jpg,0.9954267129496442,0.9501363310941522
1,Content-Aware Resize,complex_image_28.jpg,0.9920581332604023,2.2840451360150085
1,Content-Aware Resize,complex_image_14.jpg,0.9954136609268901,1.435623254189944
1,Content-Aware Resize,complex_image_16.jpg,0.993270188925421,1.7775653537527318
1,Content-Aware Resize,complex_image_17.jpg,0.9987251378924149,0.3794783947324938
1,Content-Aware Resize,complex_image_13.jpg,0.9957841631832755,1.6377173155927047
1,Content-Aware Resize,complex_image_12.jpg,0.9947164402667908,1.4763521305728078
1,Content-Aware Resize,complex_image_38.jpg,0.986554062581355,3.109323568136932
1,Content-Aware Resize,complex_image_10.jpg,0.9964634190978194,1.1946528080011605
1,Content-Aware Resize,complex_image_11.jpg,0.9912013678906256,1.5066305373638003
1,Content-Aware Resize,complex_image_39.jpg,0.9956590931700517,1.7987178312302525
2,Content-Aware Resize,complex_image_34.jpg,0.9959294386987697,0.9810369789274963
2,Content-Aware Resize,complex_image_20.jpg,0.9945928245278842,1.4921832718327184
2,Content-Aware Resize,complex_image_21.jpg,0.9964282722844114,1.110594237695078
2,Content-Aware Resize,complex_image_35.jpg,0.9976336946527575,0.6108968930371118
2,Content-Aware Resize,complex_image_23.jpg,0.9956888701910452,1.3515089580443969
2,Content-Aware Resize,complex_image_37.jpg,0.9946671614828156,2.091494647176854
2,Content-Aware Resize,complex_image_36.jpg,0.9946990933113011,1.5241451842727476
2,Content-Aware Resize,complex_image_22.jpg,0.9900411855948898,1.7797645327446652
2,Content-Aware Resize,complex_image_26.jpg,0.9963199281332037,1.3428133909591884
2,Content-Aware Resize,complex_image_32.jpg,0.9964756323877949,1.1709465658192493
2,Content-Aware Resize,complex_image_33.jpg,0.9942713088402411,1.9124362547770066
2,Content-Aware Resize,complex_image_27.jpg,0.9913654461229304,1.7760953243518622
2,Content-Aware Resize,complex_image_19.jpg,0.9943927786551542,1.2218494888227664
2,Content-Aware Resize,complex_image_31.jpg,0.9908123826033761,2.253795329305796
2,Content-Aware Resize,complex_image_25.jpg,0.9927287830399537,2.228177253536245
2,Content-Aware Resize,complex_image_24.jpg,0.9927244521863126,1.5451892800193772
2,Content-Aware Resize,complex_image_30.jpg,0.9962498333718165,1.2157298894459014
2,Content-Aware Resize,complex_image_18.jpg,0.994775945155805,1.5782690915882613
2,Content-Aware Resize,complex_image_43.jpg,0.9920079118491637,2.9625771158665897
2,Content-Aware Resize,complex_image_42.jpg,0.997379528919507,0.864380448940398
2,Content-Aware Resize,complex_image_40.jpg,0.9904074728866576,2.329169385662347
2,Content-Aware Resize,complex_image_8.jpg,0.9923004293989415,1.5389506389506389
2,Content-Aware Resize,complex_image_9.jpg,0.9961839559989634,0.9514022834743654
2,Content-Aware Resize,complex_image_41.jpg,0.9960710348776134,1.2979497571840655
2,Content-Aware Resize,complex_image_45.jpg,0.987815858257672,2.887166049995921
2,Content-Aware Resize,complex_image_50.jpg,0.9951937188099531,1.1353734439834025
2,Content-Aware Resize,complex_image_44.jpg,0.9939895044602141,1.4039559316155061
2,Content-Aware Resize,complex_image_46.jpg,0.9954515523827737,1.6335303558751813
2,Content-Aware Resize,complex_image_47.jpg,0.9962382509235416,1.330558295718371
2,Content-Aware Resize,complex_image_2.jpg,0.9971724539795944,1.0665268287955252
2,Content-Aware Resize,complex_image_3.jpg,0.994173882729545,1.3947729371140678
2,Content-Aware Resize,complex_image_49.jpg,0.9936791047074878,0.912980075850649
2,Content-Aware Resize,complex_image_1.jpg,0.9925015638851403,2.667938427436377
2,Content-Aware Resize,complex_image_48.jpg,0.9940751032417414,2.45001143902997
2,Content-Aware Resize,complex_image_4.jpg,0.9909384908631824,2.4208782580385697
2,Content-Aware Resize,complex_image_5.jpg,0.9946728465381767,1.306572024274532
2,Content-Aware Resize,complex_image_7.jpg,0.9922546662910586,2.1229476405946994
2,Content-Aware Resize,complex_image_6.jpg,0.9939122213802398,1.450841014466244
2,Content-Aware Resize,complex_image_15.jpg,0.9933510051363826,2.3814578295547153
2,Content-Aware Resize,complex_image_29.jpg,0.9954267129496442,0.9501363310941522
2,Content-Aware Resize,complex_image_28.jpg,0.9920581332604023,2.2840451360150085
2,Content-Aware Resize,complex_image_14.jpg,0.9954136609268901,1.435623254189944
2,Content-Aware Resize,complex_image_16.jpg,0.993270188925421,1.7775653537527318
2,Content-Aware Resize,complex_image_17.jpg,0.9987251378924149,0.3794783947324938
2,Content-Aware Resize,complex_image_13.jpg,0.9957841631832755,1.6377173155927047
2,Content-Aware Resize,complex_image_12.jpg,0.9947164402667908,1.4763521305728078
2,Content-Aware Resize,complex_image_38.jpg,0.986554062581355,3.109323568136932
2,Content-Aware Resize,complex_image_10.jpg,0.9964634190978194,1.1946528080011605
2,Content-Aware Resize,complex_image_11.jpg,0.9912013678906256,1.5066305373638003
2,Content-Aware Resize,complex_image_39.jpg,0.9956590931700517,1.7987178312302525
3,Content-Aware Resize,complex_image_34.jpg,0.9959294386987697,0.9810369789274963
3,Content-Aware Resize,complex_image_20.jpg,0.9945928245278842,1.4921832718327184
3,Content-Aware Resize,complex_image_21.jpg,0.9964282722844114,1.110594237695078
3,Content-Aware Resize,complex_image_35.jpg,0.9976336946527575,0.6108968930371118
3,Content-Aware Resize,complex_image_23.jpg,0.9956888701910452,1.3515089580443969
3,Content-Aware Resize,complex_image_37.jpg,0.9946671614828156,2.091494647176854
3,Content-Aware Resize,complex_image_36.jpg,0.9946990933113011,1.5241451842727476
3,Content-Aware Resize,complex_image_22.jpg,0.9900411855948898,1.7797645327446652
3,Content-Aware Resize,complex_image_26.jpg,0.9963199281332037,1.3428133909591884
3,Content-Aware Resize,complex_image_32.jpg,0.9964756323877949,1.1709465658192493
3,Content-Aware Resize,complex_image_33.jpg,0.9942713088402411,1.9124362547770066
3,Content-Aware Resize,complex_image_27.jpg,0.9913654461229304,1.7760953243518622
3,Content-Aware Resize,complex_image_19.jpg,0.9943927786551542,1.2218494888227664
3,Content-Aware Resize,complex_image_31.jpg,0.9908123826033761,2.253795329305796
3,Content-Aware Resize,complex_image_25.jpg,0.9927287830399537,2.228177253536245
3,Content-Aware Resize,complex_image_24.jpg,0.9927244521863126,1.5451892800193772
3,Content-Aware Resize,complex_image_30.jpg,0.9962498333718165,1.2157298894459014
3,Content-Aware Resize,complex_image_18.jpg,0.994775945155805,1.5782690915882613
3,Content-Aware Resize,complex_image_43.jpg,0.9920079118491637,2.9625771158665897
3,Content-Aware Resize,complex_image_42.jpg,0.997379528919507,0.864380448940398
3,Content-Aware Resize,complex_image_40.jpg,0.9904074728866576,2.329169385662347
3,Content-Aware Resize,complex_image_8.jpg,0.9923004293989415,1.5389506389506389
3,Content-Aware Resize,complex_image_9.jpg,0.9961839559989634,0.9514022834743654
3,Content-Aware Resize,complex_image_41.jpg,0.9960710348776134,1.2979497571840655
3,Content-Aware Resize,complex_image_45.jpg,0.987815858257672,2.887166049995921
3,Content-Aware Resize,complex_image_50.jpg,0.9951937188099531,1.1353734439834025
3,Content-Aware Resize,complex_image_44.jpg,0.9939895044602141,1.4039559316155061
3,Content-Aware Resize,complex_image_46.jpg,0.9954515523827737,1.6335303558751813
3,Content-Aware Resize,complex_image_47.jpg,0.9962382509235416,1.330558295718371
3,Content-Aware Resize,complex_image_2.jpg,0.9971724539795944,1.0665268287955252
3,Content-Aware Resize,complex_image_3.jpg,0.994173882729545,1.3947729371140678
3,Content-Aware Resize,complex_image_49.jpg,0.9936791047074878,0.912980075850649
3,Content-Aware Resize,complex_image_1.jpg,0.9925015638851403,2.667938427436377
3,Content-Aware Resize,complex_image_48.jpg,0.9940751032417414,2.45001143902997
3,Content-Aware Resize,complex_image_4.jpg,0.9909384908631824,2.4208782580385697
3,Content-Aware Resize,complex_image_5.jpg,0.9946728465381767,1.306572024274532
3,Content-Aware Resize,complex_image_7.jpg,0.9922546662910586,2.1229476405946994
3,Content-Aware Resize,complex_image_6.jpg,0.9939122213802398,1.450841014466244
3,Content-Aware Resize,complex_image_15.jpg,0.9933510051363826,2.3814578295547153
3,Content-Aware Resize,complex_image_29.jpg,0.9954267129496442,0.9501363310941522
3,Content-Aware Resize,complex_image_28.jpg,0.9920581332604023,2.2840451360150085
3,Content-Aware Resize,complex_image_14.jpg,0.9954136609268901,1.435623254189944
3,Content-Aware Resize,complex_image_16.jpg,0.993270188925421,1.7775653537527318
3,Content-Aware Resize,complex_image_17.jpg,0.9987251378924149,0.3794783947324938
3,Content-Aware Resize,complex_image_13.jpg,0.9957841631832755,1.6377173155927047
3,Content-Aware Resize,complex_image_12.jpg,0.9947164402667908,1.4763521305728078
3,Content-Aware Resize,complex_image_38.jpg,0.986554062581355,3.109323568136932
3,Content-Aware Resize,complex_image_10.jpg,0.9964634190978194,1.1946528080011605
3,Content-Aware Resize,complex_image_11.jpg,0.9912013678906256,1.5066305373638003
3,Content-Aware Resize,complex_image_39.jpg,0.9956590931700517,1.7987178312302525
4,Content-Aware Resize,complex_image_34.jpg,0.9959294386987697,0.9810369789274963
4,Content-Aware Resize,complex_image_20.jpg,0.9945928245278842,1.4921832718327184
4,Content-Aware Resize,complex_image_21.jpg,0.9964282722844114,1.110594237695078
4,Content-Aware Resize,complex_image_35.jpg,0.9976336946527575,0.6108968930371118
4,Content-Aware Resize,complex_image_23.jpg,0.9956888701910452,1.3515089580443969
4,Content-Aware Resize,complex_image_37.jpg,0.9946671614828156,2.091494647176854
4,Content-Aware Resize,complex_image_36.jpg,0.9946990933113011,1.5241451842727476
4,Content-Aware Resize,complex_image_22.jpg,0.9900411855948898,1.7797645327446652
4,Content-Aware Resize,complex_image_26.jpg,0.9963199281332037,1.3428133909591884
4,Content-Aware Resize,complex_image_32.jpg,0.9964756323877949,1.1709465658192493
4,Content-Aware Resize,complex_image_33.jpg,0.9942713088402411,1.9124362547770066
4,Content-Aware Resize,complex_image_27.jpg,0.9913654461229304,1.7760953243518622
4,Content-Aware Resize,complex_image_19.jpg,0.9943927786551542,1.2218494888227664
4,Content-Aware Resize,complex_image_31.jpg,0.9908123826033761,2.253795329305796
4,Content-Aware Resize,complex_image_25.jpg,0.9927287830399537,2.228177253536245
4,Content-Aware Resize,complex_image_24.jpg,0.9927244521863126,1.5451892800193772
4,Content-Aware Resize,complex_image_30.jpg,0.9962498333718165,1.2157298894459014
4,Content-Aware Resize,complex_image_18.jpg,0.994775945155805,1.5782690915882613
4,Content-Aware Resize,complex_image_43.jpg,0.9920079118491637,2.9625771158665897
4,Content-Aware Resize,complex_image_42.jpg,0.997379528919507,0.864380448940398
4,Content-Aware Resize,complex_image_40.jpg,0.9904074728866576,2.329169385662347
4,Content-Aware Resize,complex_image_8.jpg,0.9923004293989415,1.5389506389506389
4,Content-Aware Resize,complex_image_9.jpg,0.9961839559989634,0.9514022834743654
4,Content-Aware Resize,complex_image_41.jpg,0.9960710348776134,1.2979497571840655
4,Content-Aware Resize,complex_image_45.jpg,0.987815858257672,2.887166049995921
4,Content-Aware Resize,complex_image_50.jpg,0.9951937188099531,1.1353734439834025
4,Content-Aware Resize,complex_image_44.jpg,0.9939895044602141,1.4039559316155061
4,Content-Aware Resize,complex_image_46.jpg,0.9954515523827737,1.6335303558751813
4,Content-Aware Resize,complex_image_47.jpg,0.9962382509235416,1.330558295718371
4,Content-Aware Resize,complex_image_2.jpg,0.9971724539795944,1.0665268287955252
4,Content-Aware Resize,complex_image_3.jpg,0.994173882729545,1.3947729371140678
4,Content-Aware Resize,complex_image_49.jpg,0.9936791047074878,0.912980075850649
4,Content-Aware Resize,complex_image_1.jpg,0.9925015638851403,2.667938427436377
4,Content-Aware Resize,complex_image_48.jpg,0.9940751032417414,2.45001143902997
4,Content-Aware Resize,complex_image_4.jpg,0.9909384908631824,2.4208782580385697
4,Content-Aware Resize,complex_image_5.jpg,0.9946728465381767,1.306572024274532
4,Content-Aware Resize,complex_image_7.jpg,0.9922546662910586,2.1229476405946994
4,Content-Aware Resize,complex_image_6.jpg,0.9939122213802398,1.450841014466244
4,Content-Aware Resize,complex_image_15.jpg,0.9933510051363826,2.3814578295547153
4,Content-Aware Resize,complex_image_29.jpg,0.9954267129496442,0.9501363310941522
4,Content-Aware Resize,complex_image_28.jpg,0.9920581332604023,2.2840451360150085
4,Content-Aware Resize,complex_image_14.jpg,0.9954136609268901,1.435623254189944
4,Content-Aware Resize,complex_image_16.jpg,0.993270188925421,1.7775653537527318
4,Content-Aware Resize,complex_image_17.jpg,0.9987251378924149,0.3794783947324938
4,Content-Aware Resize,complex_image_13.jpg,0.9957841631832755,1.6377173155927047
4,Content-Aware Resize,complex_image_12.jpg,0.9947164402667908,1.4763521305728078
4,Content-Aware Resize,complex_image_38.jpg,0.986554062581355,3.109323568136932
4,Content-Aware Resize,complex_image_10.jpg,0.9964634190978194,1.1946528080011605
4,Content-Aware Resize,complex_image_11.jpg,0.9912013678906256,1.5066305373638003
4,Content-Aware Resize,complex_image_39.jpg,0.9956590931700517,1.7987178312302525
5,Content-Aware Resize,complex_image_34.jpg,0.9959294386987697,0.9810369789274963
5,Content-Aware Resize,complex_image_20.jpg,0.9945928245278842,1.4921832718327184
5,Content-Aware Resize,complex_image_21.jpg,0.9964282722844114,1.110594237695078
5,Content-Aware Resize,complex_image_35.jpg,0.9976336946527575,0.6108968930371118
5,Content-Aware Resize,complex_image_23.jpg,0.9956888701910452,1.3515089580443969
5,Content-Aware Resize,complex_image_37.jpg,0.9946671614828156,2.091494647176854
5,Content-Aware Resize,complex_image_36.jpg,0.9946990933113011,1.5241451842727476
5,Content-Aware Resize,complex_image_22.jpg,0.9900411855948898,1.7797645327446652
5,Content-Aware Resize,complex_image_26.jpg,0.9963199281332037,1.3428133909591884
5,Content-Aware Resize,complex_image_32.jpg,0.9964756323877949,1.1709465658192493
5,Content-Aware Resize,complex_image_33.jpg,0.9942713088402411,1.9124362547770066
5,Content-Aware Resize,complex_image_27.jpg,0.9913654461229304,1.7760953243518622
5,Content-Aware Resize,complex_image_19.jpg,0.9943927786551542,1.2218494888227664
5,Content-Aware Resize,complex_image_31.jpg,0.9908123826033761,2.253795329305796
5,Content-Aware Resize,complex_image_25.jpg,0.9927287830399537,2.228177253536245
5,Content-Aware Resize,complex_image_24.jpg,0.9927244521863126,1.5451892800193772
5,Content-Aware Resize,complex_image_30.jpg,0.9962498333718165,1.2157298894459014
5,Content-Aware Resize,complex_image_18.jpg,0.994775945155805,1.5782690915882613
5,Content-Aware Resize,complex_image_43.jpg,0.9920079118491637,2.9625771158665897
5,Content-Aware Resize,complex_image_42.jpg,0.997379528919507,0.864380448940398
5,Content-Aware Resize,complex_image_40.jpg,0.9904074728866576,2.329169385662347
5,Content-Aware Resize,complex_image_8.jpg,0.9923004293989415,1.5389506389506389
5,Content-Aware Resize,complex_image_9.jpg,0.9961839559989634,0.9514022834743654
5,Content-Aware Resize,complex_image_41.jpg,0.9960710348776134,1.2979497571840655
5,Content-Aware Resize,complex_image_45.jpg,0.987815858257672,2.887166049995921
5,Content-Aware Resize,complex_image_50.jpg,0.9951937188099531,1.1353734439834025
5,Content-Aware Resize,complex_image_44.jpg,0.9939895044602141,1.4039559316155061
5,Content-Aware Resize,complex_image_46.jpg,0.9954515523827737,1.6335303558751813
5,Content-Aware Resize,complex_image_47.jpg,0.9962382509235416,1.330558295718371
5,Content-Aware Resize,complex_image_2.jpg,0.9971724539795944,1.0665268287955252
5,Content-Aware Resize,complex_image_3.jpg,0.994173882729545,1.3947729371140678
5,Content-Aware Resize,complex_image_49.jpg,0.9936791047074878,0.912980075850649
5,Content-Aware Resize,complex_image_1.jpg,0.9925015638851403,2.667938427436377
5,Content-Aware Resize,complex_image_48.jpg,0.9940751032417414,2.45001143902997
5,Content-Aware Resize,complex_image_4.jpg,0.9909384908631824,2.4208782580385697
5,Content-Aware Resize,complex_image_5.jpg,0.9946728465381767,1.306572024274532
5,Content-Aware Resize,complex_image_7.jpg,0.9922546662910586,2.1229476405946994
5,Content-Aware Resize,complex_image_6.jpg,0.9939122213802398,1.450841014466244
5,Content-Aware Resize,complex_image_15.jpg,0.9933510051363826,2.3814578295547153
5,Content-Aware Resize,complex_image_29.jpg,0.9954267129496442,0.9501363310941522
5,Content-Aware Resize,complex_image_28.jpg,0.9920581332604023,2.2840451360150085
5,Content-Aware Resize,complex_image_14.jpg,0.9954136609268901,1.435623254189944
5,Content-Aware Resize,complex_image_16.jpg,0.993270188925421,1.7775653537527318
5,Content-Aware Resize,complex_image_17.jpg,0.9987251378924149,0.3794783947324938
5,Content-Aware Resize,complex_image_13.jpg,0.9957841631832755,1.6377173155927047
5,Content-Aware Resize,complex_image_12.jpg,0.9947164402667908,1.4763521305728078
5,Content-Aware Resize,complex_image_38.jpg,0.986554062581355,3.109323568136932
5,Content-Aware Resize,complex_image_10.jpg,0.9964634190978194,1.1946528080011605
5,Content-Aware Resize,complex_image_11.jpg,0.9912013678906256,1.5066305373638003
5,Content-Aware Resize,complex_image_39.jpg,0.9956590931700517,1.7987178312302525
